lat_ctr,lng_ctr,lat_pt,lng_pt,StopName,UsedByRoute
48.923199,24.706815,48.923201,24.706816,Бастіон,C9
48.92494,24.710686,48.92494,24.710686,"""ЦУМ"" вулиця Дністровська",C9
48.92582,24.713051,48.92582,24.713051,Ринок,C9
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C9
48.925857,24.722887,48.925855,24.722874,Вокзал (в бік Пасічної),C10
48.926259,24.716631,48.926259,24.716631,Крок,C10
48.928853,24.713552,48.928853,24.713552,вулиця Василіянок,C10
48.932098,24.707751,48.932098,24.707751,"""Княгинин""",C10
48.940222,24.701047,48.940222,24.701047,вулиця Целевича,C10
48.943246,24.696394,48.943245,24.69639,вулиця Пасічна,C10
48.94864,24.696203,48.94864,24.696203,Радіозавод - вулиця Хіміків,C10
48.956675,24.70483,48.956675,24.70483,селище Угринів,C10
48.961092,24.703829,48.961092,24.703829,Шиноремонтний завод,C10
48.980113,24.70588,48.980113,24.70588,Цементно-шиферний комбінат,C10
48.988071,24.708578,48.988071,24.708578,селище Ямниця,C10
48.992317,24.707713,48.992317,24.707713,селище Ямниця (церква),C10
49.020568,24.691531,49.020568,24.691531,на вимогу,C10
49.028746,24.687864,49.028746,24.687864,на вимогу,C10
49.043163,24.682118,49.043163,24.682118,село Тязів,C10
49.028797,24.687729,49.028797,24.687729,на вимогу,C10
49.02053,24.691345,49.02053,24.691345,на вимогу,C10
48.992054,24.707856,48.992054,24.707856,селище Ямниця (церква - в місто),C10
48.988134,24.708493,48.988134,24.708493,селище Ямниця,C10
48.980005,24.705758,48.980005,24.705758,Цементно-шиферний комбінат,C10
48.960925,24.703715,48.960925,24.703715,Шиномонтажний завод,C10
48.956361,24.704754,48.956361,24.704754,селище Угринів (в місто),C10
48.948878,24.695928,48.948878,24.695928,Радіозавод - вулиця Хіміків,C10
48.941934,24.698204,48.941935,24.698204,"р-н ""Овен""",C10
48.93991,24.701382,48.93991,24.701382,вулиця Ю. Целевича,C10
48.934045,24.706639,48.934045,24.706639,Музична школа,C10
48.931193,24.708088,48.931193,24.708086,Швейна фабрика,C10
48.929406,24.709888,48.929406,24.709888,Парк воїнів ветеранів,C10
48.92355,24.720589,48.923546,24.720587,вулиця Гаркуші,C10
